STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyMaximumDryBulbTemperature,DailyPrecipitation,DailySnowDepth,DailySnowfall,Sunrise,Sunset,daylight_time
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-07,6.04,,0.52,0.0,0.0,,53,43,,70.0,50.0,16.1,23.0,,,,,,,,SOD  ,34.0,48.0,66.0,41.0,6.1,53.0,0.52,0.0,0.0,05:30:00,18:27:00,777
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-08,6.93,,0.34,0.0,0.0,,64,46,,290.0,250.0,17.0,30.0,,,,,,,,SOD  ,42.0,55.0,65.0,48.0,6.9,64.0,0.34,0.0,0.0,05:29:00,18:28:00,779
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-09,6.93,,0.0,0.0,0.0,,61,45,,310.0,310.0,17.0,31.1,,,,,,,,SOD  ,25.0,53.0,38.0,41.0,6.9,61.0,0.0,0.0,0.0,05:27:00,18:29:00,782
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-10,6.93,,0.0,0.0,0.0,,58,42,,170.0,180.0,16.1,28.0,,,,,,,,SOD  ,22.0,50.0,32.0,40.0,7.0,58.0,0.0,0.0,0.0,05:25:00,18:30:00,785
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-11,5.82,,0.0,0.0,0.0,,75,56,,270.0,260.0,13.0,21.9,,,,,,,,SOD  ,41.0,66.0,46.0,52.0,5.9,75.0,0.0,0.0,0.0,05:24:00,18:31:00,787
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-12,4.25,,0.0,0.0,0.0,,73,50,,210.0,180.0,14.1,21.0,,,,,,,,SOD  ,36.0,62.0,44.0,49.0,4.3,73.0,0.0,0.0,0.0,05:22:00,18:32:00,790
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-13,5.82,,0.0,0.0,0.0,,77,54,,180.0,180.0,15.0,23.0,,,,,,,,SOD  ,47.0,66.0,55.0,55.0,5.7,77.0,0.0,0.0,0.0,05:21:00,18:33:00,792
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-14,7.38,,0.0,0.0,0.0,,75,59,,180.0,180.0,17.0,30.0,,,,,,,,SOD  ,53.0,67.0,62.0,59.0,7.4,75.0,0.0,0.0,0.0,05:19:00,18:34:00,795
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-15,8.72,,0.71,0.0,0.0,,63,33,,310.0,320.0,17.0,30.0,,,,,,,,SOD  ,49.0,48.0,87.0,51.0,8.8,63.0,0.71,0.0,0.0,05:18:00,18:35:00,797
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-16,7.61,,0.05,0.0,0.0,,49,31,,310.0,300.0,16.1,31.1,1.0,,,,,,,SOD  ,17.0,40.0,41.0,32.0,7.6,49.0,0.05,0.0,0.0,05:16:00,18:36:00,800
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-17,7.83,,0.0,0.0,0.0,,48,36,,60.0,50.0,17.0,21.9,,,,,,,,SOD  ,24.0,42.0,52.0,35.0,7.8,48.0,0.0,0.0,0.0,05:14:00,18:37:00,803
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-18,5.37,,0.0,0.0,0.0,,49,35,,70.0,40.0,14.1,19.9,,,,,,,,SOD  ,29.0,42.0,60.0,37.0,5.4,49.0,0.0,0.0,0.0,05:13:00,18:38:00,805
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-19,5.59,,0.0,0.0,0.0,,68,41,,50.0,50.0,16.1,21.0,,,,,,,,SOD  ,26.0,55.0,37.0,43.0,5.5,68.0,0.0,0.0,0.0,05:11:00,18:39:00,808
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-20,6.26,,0.0,0.0,0.0,,60,45,,70.0,60.0,16.1,25.1,,,,,,,,SOD  ,26.0,53.0,40.0,41.0,6.3,60.0,0.0,0.0,0.0,05:10:00,18:40:00,810
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-21,4.25,,0.0,0.0,0.0,,67,41,,150.0,150.0,13.0,18.1,,,,,,,,SOD  ,31.0,54.0,45.0,43.0,4.2,67.0,0.0,0.0,0.0,05:08:00,18:41:00,813
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-22,5.59,,0.01,0.0,0.0,,71,51,,240.0,240.0,13.0,21.0,,,,,,,,SOD  ,46.0,61.0,59.0,53.0,5.5,71.0,0.01,0.0,0.0,05:07:00,18:42:00,815
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-23,9.4,,0.0,0.0,0.0,,61,44,,310.0,300.0,21.0,36.0,,,,,,,,SOD  ,34.0,53.0,50.0,44.0,9.4,61.0,0.0,0.0,0.0,05:06:00,18:44:00,818
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-24,8.5,,0.0,0.0,0.0,,62,42,,310.0,310.0,18.1,31.1,,,,,,,,SOD  ,15.0,52.0,24.0,38.0,8.6,62.0,0.0,0.0,0.0,05:04:00,18:45:00,821
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-25,4.92,,0.02,0.0,0.0,,63,44,,170.0,180.0,16.1,23.0,,,,,,,,SOD  ,24.0,54.0,36.0,41.0,4.8,63.0,0.02,0.0,0.0,05:03:00,18:46:00,823
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-26,5.37,,0.92,0.0,0.0,,67,46,,170.0,290.0,14.1,21.0,,,,,,,,SOD  ,43.0,57.0,72.0,48.0,5.3,67.0,0.92,0.0,0.0,05:01:00,18:47:00,826
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-27,5.82,,0.0,0.0,0.0,,59,47,,10.0,300.0,16.1,21.9,,,,,,,,SOD  ,33.0,53.0,48.0,44.0,5.9,59.0,0.0,0.0,0.0,05:00:00,18:48:00,828
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-28,4.25,,0.0,0.0,0.0,,67,45,,30.0,40.0,14.1,19.9,,,,,,,,SOD  ,33.0,56.0,45.0,45.0,4.2,67.0,0.0,0.0,0.0,04:59:00,18:49:00,830
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-29,8.95,,0.03,0.0,0.0,,52,43,,110.0,140.0,16.1,25.9,,,,,,,,SOD  ,37.0,48.0,69.0,43.0,9.0,52.0,0.03,0.0,0.0,04:57:00,18:50:00,833
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-04-30,8.28,,4.97,0.0,0.0,,52,41,,70.0,110.0,18.1,25.9,1.0,,,,,,,SOD  ,43.0,47.0,91.0,44.0,8.2,52.0,4.97,0.0,0.0,04:56:00,18:51:00,835
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-01,4.47,,0.12,0.0,0.0,,78,51,,290.0,300.0,13.0,19.9,,,,,,,,SOD  ,53.0,65.0,68.0,59.0,4.5,78.0,0.12,0.0,0.0,04:55:00,18:52:00,837
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-02,4.47,,0.0,0.0,0.0,,70,56,,290.0,280.0,16.1,25.9,,,,,,,,SOD  ,38.0,63.0,44.0,50.0,4.4,70.0,0.0,0.0,0.0,04:53:00,18:53:00,840
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-03,3.36,,0.08,0.0,0.0,,71,54,,280.0,290.0,12.1,19.9,,,,,,,,SOD  ,40.0,63.0,49.0,50.0,3.4,71.0,0.08,0.0,0.0,04:52:00,18:54:00,842
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-04,8.28,,0.02,0.0,0.0,,65,54,,280.0,290.0,21.0,34.0,,,,,,,,SOD  ,35.0,60.0,44.0,47.0,8.2,65.0,0.02,0.0,0.0,04:51:00,18:55:00,844
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-05,7.38,,0.0,0.0,0.0,,70,50,,310.0,310.0,16.1,28.0,,,,,,,,SOD  ,29.0,60.0,34.0,46.0,7.3,70.0,0.0,0.0,0.0,04:50:00,18:56:00,846
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-06,3.8,,0.0,0.0,0.0,,71,52,,310.0,10.0,13.0,21.9,,,,,,,,SOD  ,29.0,62.0,32.0,46.0,3.9,71.0,0.0,0.0,0.0,04:49:00,18:57:00,848
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-07,4.03,,0.0,0.0,0.0,,69,50,,180.0,180.0,13.0,19.9,,,,,,,,SOD  ,31.0,60.0,36.0,47.0,4.0,69.0,0.0,0.0,0.0,04:47:00,18:58:00,851
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-08,4.47,,0.41,0.0,0.0,,59,53,,60.0,,8.1,,,,,,,,,SOD  ,51.0,56.0,89.0,53.0,4.5,59.0,0.41,0.0,0.0,04:46:00,18:59:00,853
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-09,3.13,,0.04,0.0,0.0,,63,55,,70.0,80.0,13.0,17.0,,,,,,,,SOD  ,56.0,59.0,90.0,58.0,3.1,63.0,0.04,0.0,0.0,04:45:00,19:00:00,855
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-10,4.47,,0.37,0.0,0.0,,83,57,,320.0,270.0,17.0,31.1,,,,,,,,SOD  ,60.0,70.0,79.0,63.0,4.5,83.0,0.37,0.0,0.0,04:44:00,19:01:00,857
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-11,3.13,,0.03,0.0,0.0,,82,60,,270.0,290.0,13.0,19.0,1.0,,,,,,,SOD  ,43.0,71.0,38.0,56.0,3.2,82.0,0.03,0.0,0.0,04:43:00,19:02:00,859
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-12,1.79,,0.0,0.0,0.0,,85,64,,170.0,150.0,10.1,18.1,,,,,,,,SOD  ,53.0,75.0,48.0,62.0,1.8,85.0,0.0,0.0,0.0,04:42:00,19:03:00,861
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-13,7.16,,0.0,0.0,0.0,,73,53,,60.0,80.0,19.9,28.0,,,,,,,1.0,SOD  ,46.0,63.0,53.0,55.0,7.1,73.0,0.0,0.0,0.0,04:41:00,19:04:00,863
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-14,4.7,,0.01,0.0,0.0,,71,52,,70.0,40.0,10.1,16.1,,,,,,,,SOD  ,50.0,62.0,72.0,54.0,4.7,71.0,0.01,0.0,0.0,04:40:00,19:05:00,865
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-15,5.37,,0.15,0.0,0.0,,71,58,,160.0,170.0,13.0,21.9,,,,,,,,SOD  ,61.0,65.0,89.0,62.0,5.3,71.0,0.15,0.0,0.0,04:39:00,19:06:00,867
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-16,6.49,,1.54,0.0,0.0,,68,58,,160.0,170.0,16.1,31.1,,,,,,,,SOD  ,62.0,63.0,90.0,63.0,6.4,68.0,1.54,0.0,0.0,04:38:00,19:07:00,869
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-17,4.92,,0.0,0.0,0.0,,70,53,,250.0,250.0,13.0,19.9,,,,,,,,SOD  ,43.0,62.0,52.0,52.0,5.0,70.0,0.0,0.0,0.0,04:37:00,19:08:00,871
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-18,5.82,,0.0,0.0,0.0,,67,51,,300.0,50.0,12.1,19.0,,,,,,,,SOD  ,35.0,59.0,41.0,48.0,5.7,67.0,0.0,0.0,0.0,04:36:00,19:09:00,873
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-19,4.7,,0.0,0.0,0.0,,72,49,,310.0,280.0,14.1,28.0,,,,,,,,SOD  ,34.0,61.0,37.0,48.0,4.6,72.0,0.0,0.0,0.0,04:35:00,19:10:00,875
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-20,3.13,,0.0,0.0,0.0,,78,53,,290.0,270.0,13.0,21.9,,,,,,,,SOD  ,37.0,66.0,34.0,53.0,3.1,78.0,0.0,0.0,0.0,04:34:00,19:11:00,877
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-21,2.46,,0.0,0.0,0.0,,74,63,,290.0,270.0,10.1,15.0,,,,,,,,SOD  ,48.0,69.0,49.0,57.0,2.5,74.0,0.0,0.0,0.0,04:34:00,19:12:00,878
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-22,3.13,,0.24,0.0,0.0,,67,59,,120.0,120.0,10.1,15.0,,,,,,,,SOD  ,58.0,63.0,88.0,59.0,3.2,67.0,0.24,0.0,0.0,04:33:00,19:13:00,880
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-23,4.25,,0.91,0.0,0.0,,71,56,,260.0,250.0,13.0,19.9,,,,,,,,SOD  ,56.0,64.0,83.0,58.0,4.3,71.0,0.91,0.0,0.0,04:32:00,19:14:00,882
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-24,3.58,,0.4,0.0,0.0,,70,57,,60.0,20.0,12.1,14.1,,,,,,,,SOD  ,54.0,64.0,81.0,57.0,3.6,70.0,0.4,0.0,0.0,04:31:00,19:14:00,883
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-25,2.01,,0.0,0.0,0.0,,80,55,,60.0,290.0,10.1,16.1,,,,,,,,SOD  ,50.0,68.0,56.0,58.0,1.9,80.0,0.0,0.0,0.0,04:31:00,19:15:00,884
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-26,4.92,,0.0,0.0,0.0,,86,66,,260.0,290.0,14.1,21.0,,,,,,,,SOD  ,48.0,76.0,38.0,60.0,4.9,86.0,0.0,0.0,0.0,04:30:00,19:16:00,886
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-27,4.25,,0.0,0.0,0.0,,86,64,,260.0,270.0,16.1,29.1,,,,,,,,SOD  ,57.0,75.0,50.0,65.0,4.2,86.0,0.0,0.0,0.0,04:29:00,19:17:00,888
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-28,7.61,,0.0,0.0,0.0,,64,54,,60.0,70.0,16.1,21.9,,,,,,,,SOD  ,50.0,59.0,76.0,53.0,7.7,64.0,0.0,0.0,0.0,04:29:00,19:18:00,889
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-29,4.25,,0.0,0.0,0.0,,66,51,,60.0,180.0,13.0,19.9,,,,,,,,SOD  ,43.0,59.0,59.0,50.0,4.3,66.0,0.0,0.0,0.0,04:28:00,19:19:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-30,2.46,,0.0,0.0,0.0,,75,55,,50.0,50.0,16.1,21.0,,,,,,,1.0,SOD  ,47.0,65.0,53.0,55.0,2.4,75.0,0.0,0.0,0.0,04:28:00,19:19:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-05-31,5.82,,0.05,0.0,0.0,,73,57,,60.0,50.0,19.9,28.0,,,,,,,,SOD  ,48.0,65.0,57.0,55.0,5.9,73.0,0.05,0.0,0.0,04:27:00,19:20:00,893
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-01,3.58,,0.0,0.0,0.0,,77,55,,250.0,250.0,10.1,18.1,,,,,,,,SOD  ,39.0,66.0,40.0,53.0,3.6,77.0,0.0,0.0,0.0,04:27:00,19:21:00,894
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-02,4.47,,0.0,0.0,0.0,,80,59,,170.0,150.0,10.1,19.0,,,,,,,,SOD  ,49.0,70.0,46.0,59.0,4.4,80.0,0.0,0.0,0.0,04:26:00,19:22:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-03,4.03,,0.12,0.0,0.0,,87,65,,160.0,170.0,13.0,21.9,1.0,,,,,,,SOD  ,61.0,76.0,66.0,66.0,4.0,87.0,0.12,0.0,0.0,04:26:00,19:22:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-04,3.58,,0.0,0.0,0.0,,82,63,,70.0,150.0,10.1,16.1,,,,,,,,SOD  ,61.0,73.0,71.0,65.0,3.6,82.0,0.0,0.0,0.0,04:26:00,19:23:00,897
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-05,5.59,,0.87,0.0,0.0,,76,61,,10.0,310.0,13.0,19.9,1.0,,,,,,,SOD  ,57.0,69.0,71.0,62.0,5.5,76.0,0.87,0.0,0.0,04:25:00,19:24:00,899
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-06,4.47,,0.0,0.0,0.0,,76,61,,310.0,290.0,10.1,19.9,,,,,,,,SOD  ,48.0,69.0,50.0,57.0,4.5,76.0,0.0,0.0,0.0,04:25:00,19:24:00,899
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-07,2.91,,0.0,0.0,0.0,,82,60,,240.0,240.0,8.9,15.0,,,,,,,,SOD  ,52.0,71.0,50.0,60.0,2.8,82.0,0.0,0.0,0.0,04:25:00,19:25:00,900
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-08,2.91,,0.0,0.0,0.0,,86,66,,250.0,260.0,13.0,19.0,,,,,,,,SOD  ,54.0,76.0,48.0,63.0,2.8,86.0,0.0,0.0,0.0,04:25:00,19:25:00,900
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-09,4.25,,1.6,0.0,0.0,,73,63,,70.0,140.0,8.9,15.0,1.0,,,,,,,SOD  ,61.0,68.0,88.0,63.0,4.2,73.0,1.6,0.0,0.0,04:24:00,19:26:00,902
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-10,3.36,,0.0,0.0,0.0,,77,65,,110.0,110.0,8.1,11.0,,,,,,,,SOD  ,65.0,71.0,83.0,67.0,3.4,77.0,0.0,0.0,0.0,04:24:00,19:27:00,903
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-11,7.16,,0.02,0.0,0.0,,70,61,,80.0,50.0,16.1,23.0,,,,,,,,SOD  ,58.0,66.0,78.0,61.0,7.1,70.0,0.02,0.0,0.0,04:24:00,19:27:00,903
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-12,5.59,,0.07,0.0,0.0,,73,60,,60.0,90.0,10.1,15.0,,,,,,,,SOD  ,62.0,67.0,87.0,63.0,5.5,73.0,0.07,0.0,0.0,04:24:00,19:28:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-13,3.58,,1.28,0.0,0.0,,79,65,,310.0,310.0,8.9,17.0,,,,,,,,SOD  ,66.0,72.0,89.0,67.0,3.5,79.0,1.28,0.0,0.0,04:24:00,19:28:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-14,4.7,,0.0,0.0,0.0,,74,60,,310.0,290.0,14.1,25.9,1.0,,,,,,,SOD  ,55.0,67.0,64.0,60.0,4.7,74.0,0.0,0.0,0.0,04:24:00,19:28:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-15,4.25,,0.0,0.0,0.0,,80,59,,360.0,290.0,12.1,18.1,,,,,,,,SOD  ,52.0,70.0,53.0,59.0,4.2,80.0,0.0,0.0,0.0,04:24:00,19:29:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-16,2.91,,0.0,0.0,0.0,,81,63,,160.0,180.0,12.1,18.1,,,,,,,,SOD  ,56.0,72.0,57.0,63.0,2.8,81.0,0.0,0.0,0.0,04:24:00,19:29:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-17,4.03,,0.0,0.0,0.0,,89,71,,240.0,260.0,8.9,16.1,,,,,,,,SOD  ,64.0,80.0,58.0,70.0,4.0,89.0,0.0,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-18,5.82,,0.0,0.0,0.0,,89,76,,310.0,290.0,14.1,23.9,,,,,,,,SOD  ,62.0,83.0,49.0,69.0,5.9,89.0,0.0,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-19,3.8,,0.15,0.0,0.0,,77,68,,10.0,40.0,10.1,17.0,1.0,,,,,,,SOD  ,63.0,73.0,73.0,67.0,3.9,77.0,0.15,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-20,4.47,,0.0,0.0,0.0,,79,64,,50.0,320.0,12.1,19.0,,,,,,,,SOD  ,46.0,72.0,39.0,58.0,4.4,79.0,0.0,0.0,0.0,04:24:00,19:30:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-21,4.92,,0.0,0.0,0.0,,78,62,,70.0,50.0,13.0,18.1,,,,,,,,SOD  ,48.0,70.0,49.0,58.0,4.8,78.0,0.0,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-22,2.01,,0.0,0.0,0.0,,79,64,,160.0,170.0,8.9,15.0,,,,,,,,SOD  ,53.0,72.0,55.0,60.0,2.0,79.0,0.0,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-23,2.68,,0.0,0.0,0.0,,81,65,,260.0,170.0,12.1,19.0,,,,,,,,SOD  ,56.0,73.0,57.0,62.0,2.6,81.0,0.0,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-24,4.92,,0.0,0.0,0.0,,81,68,,170.0,170.0,12.1,21.0,,,,,,,,SOD  ,58.0,75.0,60.0,64.0,5.0,81.0,0.0,0.0,0.0,04:25:00,19:31:00,906
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-25,4.92,,0.08,0.0,0.0,,85,70,,180.0,250.0,12.1,23.9,1.0,,,,,,,SOD  ,68.0,78.0,77.0,71.0,4.8,85.0,0.08,0.0,0.0,04:26:00,19:31:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-26,4.7,,0.07,0.0,0.0,,85,70,,70.0,60.0,13.0,17.0,1.0,,,,,,,SOD  ,66.0,78.0,70.0,70.0,4.7,85.0,0.07,0.0,0.0,04:26:00,19:31:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-27,2.91,,0.0,0.0,0.0,,83,67,,120.0,140.0,13.0,18.1,,,,,,,,SOD  ,59.0,75.0,61.0,65.0,3.0,83.0,0.0,0.0,0.0,04:26:00,19:31:00,905
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-28,2.91,,0.0,0.0,0.0,,87,66,,170.0,160.0,12.1,19.9,,,,,,,,SOD  ,55.0,77.0,50.0,63.0,2.9,87.0,0.0,0.0,0.0,04:27:00,19:31:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-29,2.68,,0.0,0.0,0.0,,83,68,,190.0,160.0,12.1,18.1,,,,,,,,SOD  ,55.0,76.0,51.0,63.0,2.7,83.0,0.0,0.0,0.0,04:27:00,19:31:00,904
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-06-30,2.68,,0.0,0.0,0.0,,84,69,,160.0,180.0,10.1,19.9,,,,,,,,SOD  ,62.0,77.0,63.0,67.0,2.7,84.0,0.0,0.0,0.0,04:28:00,19:31:00,903
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-01,5.14,,0.0,0.0,0.0,,89,72,,150.0,240.0,14.1,23.0,,,,,,,,SOD  ,67.0,81.0,65.0,71.0,5.1,89.0,0.0,0.0,0.0,04:28:00,19:31:00,903
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-02,3.8,,0.96,0.0,0.0,,91,72,,30.0,160.0,15.0,25.9,,,,,,,,SOD  ,70.0,82.0,75.0,73.0,3.7,91.0,0.96,0.0,0.0,04:29:00,19:31:00,902
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-03,2.91,,1.78,0.0,0.0,,87,69,,320.0,280.0,12.1,25.1,,,,,,,,SOD  ,71.0,78.0,84.0,73.0,2.8,87.0,1.78,0.0,0.0,04:29:00,19:31:00,902
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-04,5.37,,0.14,0.0,0.0,,74,65,,310.0,290.0,14.1,25.1,1.0,,,,,,,SOD  ,62.0,70.0,76.0,65.0,5.4,74.0,0.14,0.0,0.0,04:30:00,19:31:00,901
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-05,6.71,,0.0,0.0,0.0,,81,63,,290.0,310.0,15.0,23.9,,,,,,,,SOD  ,49.0,72.0,44.0,59.0,6.8,81.0,0.0,0.0,0.0,04:30:00,19:30:00,900
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-06,4.92,,0.0,0.0,0.0,,84,66,,250.0,250.0,17.0,23.0,,,,,,,,SOD  ,54.0,75.0,46.0,63.0,4.9,84.0,0.0,0.0,0.0,04:31:00,19:30:00,899
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-07,5.82,,0.04,0.0,0.0,,90,72,,260.0,240.0,14.1,25.1,1.0,,,,,,,SOD  ,63.0,81.0,54.0,69.0,5.7,90.0,0.04,0.0,0.0,04:31:00,19:30:00,899
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-08,4.7,,0.39,0.0,0.0,,91,71,,240.0,260.0,15.0,33.1,,,,,,,,SOD  ,68.0,81.0,66.0,72.0,4.6,91.0,0.39,0.0,0.0,04:32:00,19:29:00,897
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-09,4.25,,0.09,0.0,0.0,,88,71,,250.0,330.0,13.0,21.0,,,,,,,,SOD  ,65.0,80.0,66.0,69.0,4.3,88.0,0.09,0.0,0.0,04:33:00,19:29:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-10,2.91,,0.0,0.0,0.0,,83,72,,80.0,170.0,10.1,17.0,,,,,,,,SOD  ,61.0,78.0,61.0,67.0,2.9,83.0,0.0,0.0,0.0,04:33:00,19:29:00,896
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-11,4.03,,0.0,0.0,0.0,,86,71,,70.0,80.0,10.1,14.1,,,,,,,,SOD  ,58.0,79.0,55.0,65.0,4.0,86.0,0.0,0.0,0.0,04:34:00,19:28:00,894
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-12,3.36,,0.0,0.0,0.0,,85,71,,180.0,200.0,10.1,19.9,,,,,,,,SOD  ,60.0,78.0,57.0,66.0,3.3,85.0,0.0,0.0,0.0,04:35:00,19:28:00,893
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-13,5.14,,0.03,0.0,0.0,,83,72,,160.0,250.0,8.9,16.1,,,,,,,,SOD  ,67.0,78.0,76.0,70.0,5.2,83.0,0.03,0.0,0.0,04:36:00,19:27:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-14,4.47,,0.46,0.0,0.0,,84,72,,180.0,280.0,12.1,21.0,,,,,,,,SOD  ,71.0,78.0,88.0,73.0,4.5,84.0,0.46,0.0,0.0,04:36:00,19:27:00,891
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-15,2.68,,1.3,0.0,0.0,,86,72,,280.0,290.0,13.0,19.0,,,,,,,,SOD  ,71.0,79.0,90.0,73.0,2.7,86.0,1.3,0.0,0.0,04:37:00,19:26:00,889
USW00094728,"NY CITY CENTRAL PARK, NY US",2014-07-16,3.8,,0.0,0.0,0.0,,81,68,,20.0,290.0,10.1,16.1,1.0,,,,,,,SOD  ,61.0,75.0,65.0,66.0,3.7,81.0,0.0,0.0,0.0,04:38:00,19:26:00,888
